,sex,hours,INCOME,workclass,marital,Education,Age
9683,1.0,0.4848484848484848,0.0,3,0,6,2
9684,1.0,0.404040404040404,0.0,3,0,4,2
9685,1.0,0.5050505050505051,0.0,3,4,8,1
9686,1.0,0.404040404040404,0.0,3,2,3,4
9687,1.0,0.404040404040404,0.0,3,4,3,1
9688,1.0,0.3232323232323232,0.0,4,2,4,1
9689,1.0,0.5050505050505051,0.0,4,4,8,1
9690,1.0,0.5050505050505051,0.0,3,2,4,3
9691,1.0,0.404040404040404,0.0,6,2,3,3
9692,1.0,0.6565656565656566,0.0,1,2,3,3
9693,0.0,0.404040404040404,1.0,1,2,8,4
9694,1.0,0.404040404040404,0.0,3,2,8,1
9695,1.0,0.404040404040404,0.0,3,4,3,3
9696,1.0,0.404040404040404,0.0,3,2,3,1
9697,0.0,0.5555555555555556,1.0,4,2,8,3
9698,1.0,0.4545454545454545,0.0,3,2,6,2
9699,1.0,0.4545454545454545,0.0,3,2,4,5
9700,0.0,0.404040404040404,0.0,3,4,4,1
9701,0.0,0.404040404040404,0.0,3,0,4,3
9702,1.0,0.404040404040404,0.0,3,4,3,2
9703,1.0,0.404040404040404,0.0,3,4,1,1
9704,0.0,0.5555555555555556,0.0,3,0,4,3
9705,0.0,0.5252525252525253,0.0,4,4,8,2
9706,1.0,0.404040404040404,0.0,3,0,7,2
9707,0.0,0.2525252525252525,1.0,6,2,8,2
9708,1.0,0.4848484848484848,0.0,3,2,3,2
9709,1.0,0.404040404040404,0.0,3,5,4,3
9710,0.0,0.404040404040404,0.0,1,4,8,2
9711,1.0,0.404040404040404,0.0,3,2,3,3
9712,1.0,0.202020202020202,0.0,3,2,8,5
9713,1.0,0.404040404040404,0.0,3,4,3,2
9714,0.0,0.404040404040404,0.0,1,4,8,1
9715,0.0,0.303030303030303,0.0,5,4,7,3
9716,1.0,0.404040404040404,0.0,3,2,8,1
9717,1.0,0.404040404040404,0.0,3,4,4,1
9718,1.0,0.0707070707070707,0.0,3,2,8,5
9719,1.0,0.5050505050505051,1.0,4,2,8,3
9720,1.0,0.404040404040404,0.0,3,2,3,2
9721,0.0,0.3838383838383838,0.0,3,6,8,3
9722,1.0,0.404040404040404,1.0,3,2,4,4
9723,1.0,0.2525252525252525,0.0,5,2,7,5
9724,1.0,0.404040404040404,0.0,3,4,6,1
9725,0.0,0.303030303030303,0.0,3,4,3,1
9726,1.0,0.404040404040404,0.0,5,0,8,6
9727,1.0,0.3838383838383838,0.0,6,2,8,2
9728,1.0,0.4545454545454545,0.0,3,2,4,1
9729,1.0,0.404040404040404,0.0,1,3,4,1
9730,0.0,0.303030303030303,0.0,1,2,0,2
9731,1.0,0.404040404040404,0.0,5,2,8,2
9732,1.0,0.4545454545454545,1.0,3,2,4,4
9733,0.0,0.303030303030303,0.0,3,4,3,0
9734,1.0,0.404040404040404,0.0,3,0,3,2
9735,1.0,0.404040404040404,1.0,3,2,8,4
9736,1.0,0.404040404040404,0.0,3,5,5,2
9737,1.0,0.4848484848484848,0.0,5,2,8,2
9738,1.0,0.404040404040404,0.0,1,4,4,1
9739,1.0,0.5050505050505051,0.0,4,4,3,1
9740,1.0,0.5050505050505051,0.0,3,2,4,2
9741,1.0,0.4242424242424242,0.0,3,4,4,1
9742,1.0,0.6060606060606061,1.0,4,2,4,4
9743,0.0,0.404040404040404,0.0,3,2,3,1
9744,0.0,0.404040404040404,0.0,3,0,1,2
9745,1.0,0.404040404040404,0.0,3,4,4,1
9746,1.0,0.8080808080808081,1.0,5,2,8,4
9747,0.0,0.4545454545454545,0.0,3,6,5,5
9748,0.0,0.303030303030303,1.0,1,2,8,2
9749,1.0,0.404040404040404,1.0,0,2,4,4
9750,1.0,0.404040404040404,0.0,3,4,3,1
9751,0.0,0.404040404040404,0.0,3,4,4,2
9752,1.0,0.5050505050505051,0.0,3,2,7,4
9753,1.0,0.4848484848484848,1.0,3,2,4,4
9754,1.0,0.5555555555555556,0.0,3,2,1,3
9755,1.0,0.6060606060606061,0.0,5,5,4,2
9756,1.0,0.5555555555555556,0.0,3,2,5,2
9757,1.0,0.5050505050505051,0.0,3,0,3,2
9758,0.0,0.404040404040404,0.0,3,0,5,5
9759,1.0,0.404040404040404,0.0,3,4,3,1
9760,0.0,0.1515151515151515,0.0,3,4,3,0
9761,1.0,0.404040404040404,0.0,6,2,4,4
9762,1.0,0.404040404040404,0.0,3,5,3,2
9763,0.0,0.404040404040404,0.0,3,4,4,2
9764,1.0,0.3535353535353535,0.0,3,4,3,1
9765,1.0,0.3535353535353535,0.0,3,4,4,1
9766,1.0,0.303030303030303,0.0,3,4,4,0
9767,1.0,0.5050505050505051,0.0,3,2,4,2
9768,1.0,0.404040404040404,0.0,3,2,4,2
9769,0.0,0.6060606060606061,1.0,1,6,8,5
9770,1.0,0.5050505050505051,0.0,3,0,3,3
9771,0.0,0.4242424242424242,1.0,3,2,5,1
9772,0.0,0.404040404040404,0.0,3,4,8,1
9773,0.0,0.404040404040404,0.0,3,4,4,2
9774,0.0,0.404040404040404,1.0,6,2,4,3
9775,1.0,0.404040404040404,0.0,3,5,4,2
9776,1.0,0.5454545454545454,0.0,3,2,6,3
9777,0.0,0.4848484848484848,0.0,3,4,3,2
9778,1.0,0.404040404040404,0.0,3,4,4,1
9779,1.0,0.2424242424242424,0.0,3,4,7,0
9780,1.0,0.404040404040404,0.0,3,2,3,2
9781,0.0,0.404040404040404,0.0,1,0,3,2
9782,1.0,0.202020202020202,0.0,3,4,1,0
9783,1.0,0.6060606060606061,0.0,5,2,3,3
9784,0.0,0.404040404040404,0.0,1,2,4,1
9785,1.0,0.404040404040404,0.0,3,2,3,4
9786,1.0,0.4545454545454545,1.0,3,2,8,2
9787,1.0,0.6060606060606061,0.0,3,4,8,5
9788,0.0,0.404040404040404,0.0,3,0,8,3
9789,1.0,0.404040404040404,0.0,5,2,3,2
9790,1.0,0.5555555555555556,1.0,1,2,8,4
9791,0.0,0.2424242424242424,1.0,3,2,8,1
9792,1.0,0.5050505050505051,0.0,6,2,6,1
9793,1.0,0.404040404040404,0.0,3,4,3,1
9794,0.0,0.6565656565656566,0.0,3,4,3,3
9795,1.0,0.5252525252525253,0.0,3,2,3,4
9796,1.0,0.303030303030303,0.0,3,2,4,1
9797,1.0,0.5050505050505051,1.0,4,2,8,3
9798,0.0,0.404040404040404,0.0,1,6,3,4
9799,0.0,0.404040404040404,0.0,5,6,5,5
9800,1.0,0.404040404040404,0.0,3,4,7,2
9801,1.0,0.404040404040404,0.0,3,2,6,3
9802,1.0,0.303030303030303,0.0,3,4,3,1
9803,1.0,0.404040404040404,0.0,5,4,2,2
9804,0.0,0.404040404040404,0.0,3,3,3,1
9805,1.0,0.6060606060606061,0.0,3,4,8,2
9806,1.0,0.404040404040404,0.0,3,2,4,3
9807,1.0,0.4545454545454545,1.0,3,2,8,4
9808,0.0,0.5050505050505051,0.0,5,2,3,5
9809,1.0,0.404040404040404,0.0,6,2,3,4
9810,1.0,0.404040404040404,0.0,3,4,4,1
9811,0.0,0.303030303030303,0.0,3,4,8,1
9812,1.0,0.404040404040404,0.0,3,0,4,2
9813,1.0,0.404040404040404,1.0,4,2,3,5
9814,0.0,0.2525252525252525,0.0,3,0,3,1
9815,1.0,0.404040404040404,0.0,3,0,3,3
9816,1.0,0.3838383838383838,0.0,3,4,4,4
9817,1.0,0.404040404040404,1.0,6,2,8,3
9818,0.0,0.404040404040404,1.0,3,2,3,2
9819,0.0,0.303030303030303,0.0,5,4,8,1
9820,1.0,0.303030303030303,0.0,3,4,7,1
9821,0.0,0.4545454545454545,0.0,3,4,8,2
9822,1.0,0.404040404040404,1.0,5,2,8,3
9823,1.0,0.404040404040404,0.0,3,2,7,2
9824,1.0,0.5050505050505051,1.0,5,2,8,5
9825,1.0,0.6060606060606061,0.0,3,4,8,2
9826,0.0,0.404040404040404,0.0,3,4,3,2
9827,1.0,0.404040404040404,1.0,4,2,8,4
9828,1.0,0.2525252525252525,0.0,3,4,4,0
9829,0.0,0.404040404040404,0.0,3,4,3,2
9830,1.0,0.404040404040404,0.0,3,2,7,6
9831,1.0,0.5050505050505051,0.0,5,2,3,3
9832,0.0,0.404040404040404,0.0,3,6,3,6
9833,0.0,0.2424242424242424,0.0,3,0,8,3
9834,1.0,0.4242424242424242,0.0,3,0,3,2
9835,1.0,0.404040404040404,0.0,3,4,7,1
9836,1.0,0.5252525252525253,0.0,3,2,3,4
9837,1.0,0.2525252525252525,0.0,3,4,3,2
9838,0.0,0.0404040404040404,0.0,5,4,4,1
9839,1.0,0.2828282828282828,0.0,3,0,3,2
9840,1.0,0.404040404040404,1.0,4,2,8,4
9841,0.0,0.303030303030303,0.0,3,4,3,1
9842,1.0,0.404040404040404,0.0,3,2,3,4
9843,1.0,0.404040404040404,0.0,3,5,3,1
9844,0.0,0.3737373737373737,0.0,3,6,4,6
9845,1.0,0.5050505050505051,1.0,5,2,8,4
9846,1.0,0.202020202020202,0.0,5,4,4,3
9847,1.0,0.404040404040404,0.0,3,2,4,2
9848,0.0,0.404040404040404,0.0,3,4,3,1
9849,1.0,0.404040404040404,0.0,3,4,8,1
9850,0.0,0.404040404040404,0.0,3,4,5,2
9851,1.0,0.6060606060606061,1.0,3,2,8,2
9852,1.0,0.404040404040404,1.0,3,2,8,3
9853,0.0,0.404040404040404,0.0,3,4,8,2
9854,1.0,0.404040404040404,0.0,3,2,3,4
9855,1.0,0.5050505050505051,0.0,3,2,3,4
9856,1.0,0.7070707070707071,0.0,3,2,4,4
9857,1.0,0.404040404040404,0.0,3,4,3,1
9858,1.0,0.6565656565656566,1.0,4,2,3,4
9859,1.0,0.404040404040404,0.0,3,2,3,1
9860,1.0,0.404040404040404,0.0,3,2,1,2
9861,1.0,0.4545454545454545,1.0,3,2,4,4
9862,0.0,0.3535353535353535,0.0,6,2,8,1
9863,0.0,0.404040404040404,0.0,3,4,4,2
9864,1.0,0.404040404040404,0.0,3,4,1,1
9865,1.0,0.404040404040404,0.0,3,4,3,1
9866,1.0,0.3838383838383838,0.0,6,2,4,3
9867,1.0,0.4545454545454545,0.0,6,2,7,5
9868,1.0,0.5050505050505051,1.0,3,2,8,2
9869,1.0,0.404040404040404,0.0,3,4,3,2
9870,1.0,0.3232323232323232,0.0,3,2,4,2
9871,0.0,0.404040404040404,0.0,3,0,3,4
9872,1.0,0.404040404040404,0.0,3,2,3,4
9873,0.0,0.202020202020202,1.0,6,2,8,3
9874,1.0,0.4545454545454545,0.0,3,0,4,2
9875,1.0,0.4545454545454545,0.0,5,2,7,4
9876,0.0,0.3838383838383838,0.0,3,5,4,2
9877,0.0,0.404040404040404,1.0,6,2,3,4
9878,0.0,0.101010101010101,0.0,3,6,8,6
9879,1.0,0.404040404040404,0.0,3,2,1,4
9880,1.0,0.404040404040404,0.0,1,2,4,2
9881,1.0,0.4545454545454545,1.0,3,2,8,3
9882,1.0,0.7070707070707071,1.0,3,2,8,2
9883,1.0,0.98989898989899,0.0,5,4,5,1
9884,1.0,0.4545454545454545,0.0,0,2,3,2
9885,1.0,0.5050505050505051,1.0,6,2,8,2
9886,1.0,0.404040404040404,0.0,1,2,3,2
9887,1.0,0.404040404040404,0.0,3,2,4,3
9888,1.0,0.404040404040404,0.0,3,2,8,1
9889,1.0,0.404040404040404,0.0,3,4,8,2
9890,1.0,0.4444444444444444,0.0,3,2,3,1
9891,0.0,0.404040404040404,1.0,3,2,8,4
9892,1.0,0.404040404040404,0.0,3,2,3,4
9893,1.0,0.3232323232323232,0.0,3,2,1,4
9894,0.0,0.4848484848484848,0.0,3,5,3,1
9895,0.0,0.404040404040404,0.0,3,5,4,1
9896,1.0,0.404040404040404,0.0,3,2,5,2
9897,1.0,0.404040404040404,0.0,3,2,3,2
9898,0.0,0.404040404040404,0.0,0,4,8,2
9899,0.0,0.303030303030303,0.0,3,4,4,1
9900,1.0,0.6060606060606061,0.0,3,2,7,2
9901,0.0,0.1919191919191919,0.0,1,6,3,4
9902,1.0,0.5050505050505051,1.0,3,2,8,3
9903,0.0,0.3737373737373737,0.0,3,3,4,2
9904,1.0,0.404040404040404,0.0,6,0,8,4
9905,1.0,0.3535353535353535,0.0,3,2,8,2
9906,1.0,0.7070707070707071,0.0,3,4,7,1
9907,1.0,0.5050505050505051,1.0,5,2,8,4
9908,1.0,0.6060606060606061,0.0,3,2,3,3
9909,1.0,0.202020202020202,0.0,3,4,5,1
9910,1.0,0.404040404040404,0.0,3,2,3,1
9911,1.0,0.2525252525252525,0.0,3,4,4,1
9912,0.0,0.3535353535353535,0.0,3,5,4,3
9913,1.0,0.5050505050505051,1.0,5,2,8,2
9914,1.0,0.4545454545454545,0.0,3,0,8,3
9915,0.0,0.404040404040404,0.0,0,6,3,4
9916,1.0,0.404040404040404,0.0,3,2,3,4
9917,1.0,0.404040404040404,0.0,3,2,3,2
9918,1.0,0.303030303030303,0.0,3,4,3,0
9919,0.0,0.202020202020202,0.0,3,4,8,2
9920,0.0,0.404040404040404,1.0,3,2,8,2
9921,1.0,0.6060606060606061,0.0,3,2,4,5
9922,1.0,0.404040404040404,0.0,3,4,3,2
9923,0.0,0.404040404040404,0.0,3,0,6,1
9924,1.0,0.1818181818181818,0.0,3,4,2,0
9925,1.0,0.404040404040404,1.0,1,2,8,4
9926,0.0,0.3535353535353535,0.0,3,4,3,1
9927,1.0,0.5050505050505051,0.0,3,2,3,2
9928,1.0,0.404040404040404,0.0,0,0,4,5
9929,1.0,0.404040404040404,0.0,3,4,3,1
9930,1.0,0.6060606060606061,0.0,5,2,3,4
9931,0.0,0.7070707070707071,0.0,3,6,7,4
9932,0.0,0.1616161616161616,0.0,3,2,3,0
9933,1.0,0.404040404040404,0.0,3,4,6,2
9934,0.0,0.3535353535353535,0.0,3,6,3,3
9935,1.0,0.5454545454545454,1.0,3,2,8,2
9936,0.0,0.2828282828282828,0.0,5,0,7,6
9937,1.0,0.404040404040404,0.0,3,2,4,1
9938,0.0,0.404040404040404,0.0,3,4,5,2
9939,1.0,0.4545454545454545,1.0,3,2,8,3
9940,1.0,0.404040404040404,0.0,3,4,5,1
9941,1.0,0.6060606060606061,1.0,3,2,8,3
9942,1.0,0.4545454545454545,0.0,1,4,1,1
9943,1.0,0.404040404040404,0.0,3,3,4,2
9944,1.0,0.5050505050505051,1.0,1,2,8,3
9945,1.0,0.404040404040404,0.0,0,0,0,5
9946,1.0,0.404040404040404,0.0,3,4,5,2
9947,1.0,0.404040404040404,0.0,3,2,7,2
9948,1.0,0.202020202020202,0.0,3,4,0,0
9949,1.0,0.404040404040404,0.0,5,2,3,3
9950,0.0,0.404040404040404,0.0,3,4,4,1
9951,0.0,0.404040404040404,0.0,3,5,7,2
9952,1.0,0.404040404040404,0.0,3,2,0,5
9953,1.0,0.404040404040404,0.0,3,2,7,2
9954,1.0,0.404040404040404,0.0,3,2,5,3
9955,1.0,0.404040404040404,1.0,3,2,8,3
9956,1.0,0.404040404040404,0.0,3,2,3,2
9957,1.0,0.404040404040404,0.0,3,2,3,4
9958,1.0,0.6060606060606061,0.0,3,2,4,2
9959,1.0,0.5050505050505051,0.0,5,5,3,2
9960,0.0,0.6060606060606061,0.0,5,4,8,3
9961,1.0,0.404040404040404,0.0,3,2,3,3
9962,1.0,0.404040404040404,0.0,5,2,0,2
9963,1.0,0.404040404040404,0.0,3,2,3,3
9964,1.0,0.404040404040404,0.0,1,4,3,1
9965,0.0,0.202020202020202,0.0,3,4,4,0
9966,1.0,0.404040404040404,0.0,6,4,8,1
9967,1.0,0.404040404040404,0.0,3,2,3,2
9968,1.0,0.404040404040404,0.0,3,0,8,3
9969,0.0,0.404040404040404,0.0,3,0,3,2
9970,0.0,0.4242424242424242,0.0,6,0,5,3
9971,1.0,0.404040404040404,0.0,3,2,3,2
9972,0.0,0.404040404040404,1.0,3,2,4,3
9973,0.0,0.404040404040404,1.0,3,2,3,2
9974,1.0,0.404040404040404,0.0,6,4,8,1
9975,0.0,0.4545454545454545,0.0,3,2,7,3
9976,0.0,0.404040404040404,0.0,1,4,5,2
9977,0.0,0.404040404040404,0.0,3,0,3,3
9978,1.0,0.6060606060606061,0.0,5,2,3,1
9979,1.0,0.404040404040404,0.0,3,2,4,3
9980,1.0,0.6060606060606061,0.0,5,2,4,3
9981,0.0,0.404040404040404,0.0,3,4,8,2
9982,1.0,0.5555555555555556,0.0,0,4,5,1
9983,1.0,0.404040404040404,0.0,3,4,5,2
9984,0.0,0.3838383838383838,0.0,3,4,8,1
9985,1.0,0.404040404040404,0.0,5,4,8,3
9986,0.0,0.404040404040404,0.0,3,0,3,4
9987,1.0,0.404040404040404,0.0,3,2,1,2
9988,1.0,0.101010101010101,0.0,0,4,8,1
9989,1.0,0.6060606060606061,0.0,3,2,3,5
9990,0.0,0.202020202020202,0.0,3,4,4,1
9991,1.0,0.5050505050505051,0.0,3,0,4,2
9992,0.0,0.4848484848484848,0.0,3,0,8,5
9993,1.0,0.6060606060606061,1.0,3,2,8,2
9994,0.0,0.404040404040404,0.0,3,4,3,2
9995,0.0,0.404040404040404,0.0,3,0,3,4
9996,1.0,0.404040404040404,0.0,3,0,3,2
9997,1.0,0.404040404040404,0.0,1,2,7,5
9998,1.0,0.404040404040404,1.0,3,2,8,3
9999,1.0,0.404040404040404,1.0,1,2,8,4
10000,1.0,0.3535353535353535,0.0,4,2,4,6
10001,1.0,0.404040404040404,0.0,3,2,2,2
10002,1.0,0.404040404040404,1.0,3,2,8,3
10003,0.0,0.404040404040404,0.0,3,0,5,5
10004,1.0,0.5050505050505051,0.0,3,2,3,2
10005,1.0,0.4545454545454545,0.0,3,4,3,3
10006,0.0,0.404040404040404,0.0,3,2,3,1
10007,1.0,0.404040404040404,0.0,3,2,0,2
10008,1.0,0.5050505050505051,0.0,1,4,8,2
10009,0.0,0.1919191919191919,0.0,3,4,3,1
10010,1.0,0.4545454545454545,0.0,3,2,3,4
10011,1.0,0.404040404040404,0.0,3,4,3,1
10012,1.0,0.1515151515151515,0.0,3,2,3,4
10013,1.0,0.303030303030303,0.0,5,2,3,5
10014,1.0,0.404040404040404,0.0,3,2,4,2
10015,1.0,0.5050505050505051,0.0,1,2,3,1
10016,1.0,0.5050505050505051,0.0,3,4,3,2
10017,1.0,0.303030303030303,0.0,5,2,6,3
10018,1.0,0.404040404040404,0.0,3,2,4,3
10019,1.0,0.404040404040404,0.0,3,2,3,4
10020,1.0,0.2525252525252525,0.0,3,4,4,1
10021,1.0,0.5050505050505051,1.0,4,2,6,3
10022,0.0,0.404040404040404,0.0,6,4,8,2
10023,1.0,0.404040404040404,0.0,1,2,3,3
10024,1.0,0.404040404040404,0.0,3,4,1,2
10025,1.0,0.404040404040404,0.0,3,4,6,1
10026,1.0,0.404040404040404,1.0,0,2,6,4
10027,1.0,0.0808080808080808,0.0,5,6,4,6
10028,1.0,0.404040404040404,0.0,3,4,3,1
10029,1.0,0.5252525252525253,0.0,1,4,8,1
10030,0.0,0.5050505050505051,0.0,6,0,3,2
10031,1.0,0.6060606060606061,0.0,5,2,0,4
10032,1.0,0.4444444444444444,0.0,3,2,3,2
10033,1.0,0.404040404040404,0.0,1,4,3,1
10034,1.0,0.5050505050505051,1.0,4,2,8,4
10035,1.0,0.404040404040404,1.0,3,2,4,4
10036,1.0,0.5050505050505051,0.0,3,2,7,2
10037,1.0,0.5050505050505051,0.0,3,2,1,2
10038,1.0,0.5050505050505051,0.0,5,4,8,1
10039,1.0,0.404040404040404,0.0,3,2,5,2
10040,1.0,0.404040404040404,0.0,5,0,3,3
10041,0.0,0.404040404040404,1.0,6,2,3,2
10042,1.0,0.404040404040404,0.0,3,0,3,4
10043,1.0,0.6868686868686869,1.0,3,2,8,4
10044,1.0,0.404040404040404,0.0,3,4,4,1
10045,0.0,0.404040404040404,0.0,3,0,8,3
10046,0.0,0.404040404040404,0.0,3,0,6,3
10047,1.0,0.404040404040404,0.0,6,0,3,2
10048,1.0,0.404040404040404,1.0,0,2,8,4
10049,0.0,0.404040404040404,0.0,3,2,4,1
10050,1.0,0.4545454545454545,0.0,3,4,8,3
10051,1.0,0.404040404040404,0.0,3,2,4,4
10052,0.0,0.1616161616161616,0.0,3,4,1,0
10053,1.0,0.4545454545454545,0.0,3,4,8,1
10054,0.0,0.303030303030303,0.0,3,0,3,1
10055,1.0,0.6060606060606061,0.0,3,2,3,2
10056,0.0,0.2828282828282828,0.0,3,0,8,6
10057,1.0,0.5050505050505051,0.0,5,2,7,2
10058,1.0,0.404040404040404,0.0,3,2,3,1
10059,1.0,0.2424242424242424,0.0,3,4,1,0
10060,0.0,0.4848484848484848,1.0,3,2,3,3
10061,1.0,0.404040404040404,0.0,3,2,7,4
10062,1.0,0.404040404040404,0.0,3,2,4,2
10063,1.0,0.404040404040404,0.0,3,2,3,1
10064,1.0,0.1212121212121212,0.0,3,4,8,1
10065,1.0,0.2525252525252525,0.0,5,2,4,2
10066,1.0,0.404040404040404,0.0,0,4,8,1
10067,1.0,0.404040404040404,0.0,1,2,3,2
10068,1.0,0.5555555555555556,0.0,3,4,4,1
10069,1.0,0.404040404040404,0.0,3,4,8,4
10070,1.0,0.4545454545454545,0.0,3,2,5,4
10071,0.0,0.4545454545454545,0.0,3,4,3,2
10072,0.0,0.3636363636363636,1.0,3,2,4,3
10073,1.0,0.3232323232323232,0.0,5,2,3,3
10074,0.0,0.1515151515151515,0.0,3,4,4,0
10075,0.0,0.404040404040404,0.0,6,4,5,2
10076,1.0,0.6060606060606061,0.0,3,2,4,2
10077,0.0,0.5050505050505051,1.0,1,2,8,1
10078,0.0,0.5050505050505051,0.0,3,4,6,2
10079,1.0,0.4545454545454545,1.0,3,2,8,4
10080,0.0,0.101010101010101,0.0,3,4,0,0
10081,0.0,0.3535353535353535,0.0,3,0,3,2
10082,1.0,0.303030303030303,0.0,3,4,1,3
10083,1.0,0.5050505050505051,1.0,4,2,8,2
10084,0.0,0.404040404040404,0.0,3,4,4,1
10085,1.0,0.3232323232323232,0.0,3,2,1,4
10086,0.0,0.202020202020202,0.0,3,6,7,6
10087,0.0,0.1616161616161616,0.0,3,6,8,5
10088,1.0,0.4545454545454545,0.0,3,5,4,2
10089,1.0,0.5050505050505051,0.0,3,3,3,2
10090,1.0,0.404040404040404,0.0,3,4,3,1
10091,0.0,0.404040404040404,1.0,0,2,4,3
10092,1.0,0.3232323232323232,0.0,3,2,7,3
10093,1.0,0.3838383838383838,0.0,6,4,4,2
10094,1.0,0.404040404040404,0.0,3,4,4,6
10095,0.0,0.3838383838383838,1.0,3,2,3,4
10096,1.0,0.5050505050505051,1.0,4,2,8,3
10097,1.0,0.7070707070707071,1.0,3,2,8,4
10098,1.0,0.404040404040404,0.0,0,5,8,4
10099,0.0,0.202020202020202,0.0,5,6,3,5
10100,1.0,0.404040404040404,0.0,3,4,1,0
10101,0.0,0.4545454545454545,0.0,5,0,8,3
10102,0.0,0.202020202020202,0.0,3,2,3,4
10103,1.0,0.404040404040404,0.0,3,2,3,4
10104,1.0,0.6060606060606061,0.0,5,2,3,1
10105,0.0,0.404040404040404,0.0,3,4,4,3
10106,1.0,0.404040404040404,0.0,3,2,3,3
10107,1.0,0.5050505050505051,0.0,3,2,4,2
10108,1.0,0.404040404040404,0.0,3,4,8,2
10109,0.0,0.404040404040404,0.0,3,5,4,1
10110,1.0,0.404040404040404,0.0,3,4,3,1
10111,1.0,0.7575757575757576,1.0,3,2,8,2
10112,0.0,0.404040404040404,0.0,6,4,4,4
10113,1.0,0.4646464646464646,0.0,3,0,3,3
10114,1.0,0.6060606060606061,1.0,4,2,8,5
10115,1.0,0.202020202020202,0.0,6,4,4,1
10116,0.0,0.404040404040404,0.0,3,0,0,5
10117,1.0,0.404040404040404,0.0,3,2,3,2
10118,1.0,0.202020202020202,0.0,3,4,3,0
10119,1.0,0.303030303030303,0.0,5,2,7,6
10120,1.0,0.5050505050505051,1.0,3,2,8,2
10121,1.0,0.404040404040404,0.0,3,2,4,3
10122,1.0,0.404040404040404,0.0,3,4,8,1
10123,1.0,0.404040404040404,0.0,3,4,8,2
10124,1.0,0.5050505050505051,0.0,6,6,8,5
10125,1.0,0.202020202020202,0.0,5,6,4,5
10126,1.0,0.5050505050505051,0.0,5,2,3,2
10127,1.0,0.404040404040404,0.0,3,4,3,3
10128,1.0,0.9090909090909092,1.0,1,2,8,2
10129,0.0,0.4141414141414141,0.0,3,4,4,1
10130,0.0,0.404040404040404,0.0,3,0,3,4
10131,1.0,0.404040404040404,0.0,3,5,7,2
10132,0.0,0.3838383838383838,0.0,6,4,7,5
10133,1.0,0.4545454545454545,0.0,3,4,3,2
10134,1.0,0.404040404040404,0.0,7,2,3,2
10135,1.0,0.404040404040404,0.0,3,2,3,3
10136,0.0,0.2424242424242424,0.0,3,4,3,2
10137,0.0,0.3838383838383838,0.0,5,4,3,2
10138,0.0,0.404040404040404,0.0,3,4,8,4
10139,1.0,0.404040404040404,0.0,5,0,3,3
10140,0.0,0.4343434343434343,0.0,3,4,3,2
10141,1.0,0.404040404040404,1.0,3,2,8,3
10142,0.0,0.303030303030303,1.0,1,2,3,2
10143,1.0,0.404040404040404,1.0,3,2,4,4
10144,1.0,0.404040404040404,0.0,3,0,3,2
10145,1.0,0.9090909090909092,1.0,3,2,4,3
10146,1.0,0.5050505050505051,1.0,3,2,8,3
10147,1.0,0.3232323232323232,0.0,4,2,3,3
10148,0.0,0.202020202020202,0.0,3,6,3,5
10149,1.0,0.202020202020202,0.0,3,4,8,1
10150,0.0,0.3838383838383838,0.0,3,0,3,4
10151,1.0,0.404040404040404,0.0,1,2,4,2
10152,1.0,0.404040404040404,0.0,6,2,3,2
10153,1.0,0.5050505050505051,0.0,3,4,4,2
10154,1.0,0.5050505050505051,1.0,5,2,8,3
10155,1.0,0.404040404040404,0.0,3,2,3,1
10156,1.0,0.3535353535353535,1.0,3,2,8,3
10157,1.0,0.404040404040404,0.0,3,2,3,1
10158,0.0,0.3838383838383838,0.0,3,5,3,3
10159,1.0,0.4545454545454545,0.0,3,2,1,2
10160,0.0,0.404040404040404,0.0,1,4,1,4
10161,0.0,0.404040404040404,0.0,3,2,3,1
10162,0.0,0.404040404040404,0.0,3,0,7,5
10163,0.0,0.404040404040404,0.0,3,4,3,1
10164,1.0,0.5050505050505051,1.0,3,2,8,2
10165,0.0,0.404040404040404,0.0,3,5,3,2
10166,1.0,0.4545454545454545,0.0,3,3,7,3
10167,1.0,0.404040404040404,0.0,3,4,3,1
10168,1.0,0.303030303030303,0.0,3,2,3,6
10169,1.0,0.404040404040404,0.0,3,2,1,1
10170,1.0,0.404040404040404,0.0,3,0,4,2
10171,0.0,0.303030303030303,0.0,3,4,3,0
10172,1.0,0.404040404040404,0.0,3,4,3,2
10173,1.0,0.1414141414141414,0.0,3,4,4,1
10174,1.0,0.404040404040404,0.0,3,4,2,1
10175,0.0,0.1818181818181818,0.0,3,4,4,0
10176,1.0,0.494949494949495,0.0,3,2,3,3
10177,0.0,0.404040404040404,0.0,1,6,8,3
10178,0.0,0.404040404040404,1.0,5,2,8,4
10179,0.0,0.4242424242424242,0.0,3,5,1,1
10180,1.0,0.303030303030303,0.0,3,0,3,2
10181,1.0,0.404040404040404,0.0,3,2,3,1
10182,1.0,0.1616161616161616,0.0,3,4,1,0
10183,0.0,0.404040404040404,0.0,3,0,5,2
10184,0.0,0.3535353535353535,0.0,3,4,8,2
10185,1.0,0.6060606060606061,0.0,3,4,8,1
10186,0.0,0.404040404040404,1.0,6,2,4,2
10187,0.0,0.404040404040404,0.0,3,0,8,4
10188,1.0,0.404040404040404,0.0,3,2,3,4
10189,1.0,0.4848484848484848,0.0,3,2,3,4
10190,1.0,0.5050505050505051,1.0,4,2,8,3
10191,1.0,0.6868686868686869,0.0,3,2,3,2
